name,label,sub_class,dynamic_state,cyclic_uid,age,world_width,world_height,lat_dist,long_dist,vert_dist,rel_vel_x,rel_acc_x,rel_vel_z,rel_acc_z,abs_vel_x,abs_acc_x,abs_vel_z,abs_acc_z,POS_LEFT_x,POS_LEFT_z,POS_CENTER_x,POS_CENTER_z,POS_RIGHT_x,POS_RIGHT_z,POS_DISTANT_x,POS_DISTANT_z,lane_association,conf,is_cipv,uid,eba_bitmask,vacc_quality,x_center,y_center,d3_separation,width,height,sf_confirmed,class_right_id,class_left_id,score,is_occluded,side_occlusion_type,permissive_side_occlusion_type,x_l,y_lt,y_lb,x_s,y_st,y_sb,x_r,y_rt,y_rb,matching_radar_cluster_top_left_x,matching_radar_cluster_top_left_z,matching_radar_cluster_width,matching_radar_cluster_height,matching_radar_cluster_is_static,matching_radar_cluster_center_x,matching_radar_cluster_center_z,update_type,reaction_profile,tracked_vel_x,tracked_vel_z,rc_raw_meas_x,rc_raw_meas_z,rc_tracked_pos_x,rc_tracked_pos_z,rc_tracked_vel_x,rc_tracked_vel_z,rc_tracked_acc_x,rc_tracked_acc_z,fd_raw_meas_x,fd_raw_meas_z,fd_tracked_pos_x,fd_tracked_pos_z,fd_tracked_vel_x,fd_tracked_vel_z,fd_tracked_acc_x,fd_tracked_acc_z,rc_weight_pos,rc_weight_kinematics,of_ittc_z,of_rel_vel_z,width_est,orientation,sf_orientation,cametra_origin,debug_field_0,debug_field_1,debug_field_2,Unnamed: 92
1690794345000219,2,1,1,4,271,1.65,1.48,5.99,11.48,-0.04,-0.28,-0.03,-3.37,-0.16,-0.32,-0.03,3.88,-0.35,5.81,15.43,5.89,11.48,7.55,11.52,7.46,15.47,0,0.0,0,2,0x800,100,2724.62,1133.67,2709.85,444.27,219.74,1,2,1,94.073524,1,3,3,2502.490234,1028.227295,1198.256104,2709.85083,1023.800781,1243.538696,2946.759766,1023.53186,1241.629395,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.32,-3.35,5.88,11.24,5.92,11.32,-0.31,-3.25,-0.03,-0.13,6.49,12.59,6.61,12.82,-0.4,-4.2,-0.04,-0.44,0.89509,0.89509,0.0,0.0,1,-0.021264,-0.022696,0,0.0,0.0,0.0,
1690794345000219,2,1,0,0,271,1.84,1.55,0.28,12.09,0.08,-0.01,0.0,-0.51,-0.03,-0.06,0.0,6.72,-0.22,-0.64,16.4,-0.64,12.13,1.2,12.13,1.2,16.4,1,0.92,1,1,0x0,100,1876.36,1111.39,1744.43,263.86,223.09,1,2,2,95.651253,0,0,0,1744.432251,999.8479,1222.932983,1744.432251,999.8479,1222.932983,2008.290283,999.628235,1221.535889,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.06,-0.51,0.28,12.16,0.28,12.11,-0.06,-0.51,0.0,-0.03,0.27,11.77,0.27,11.87,-0.07,-0.52,-0.0,-0.03,0.911687,0.911687,-0.001468,-0.608408,1,-0.000105,0.0,0,0.0,0.0,0.0,
1690794345000219,2,1,1,3,271,1.58,1.71,6.5,22.38,-0.06,-0.21,-0.01,-4.19,-0.28,-0.29,-0.01,3.06,-0.47,6.05,26.16,6.23,22.39,7.81,22.46,7.63,26.23,0,0.0,0,6,0x800,100,2369.14,1086.24,2346.47,206.58,139.78,1,2,1,95.919258,1,3,3,2265.845459,1019.976318,1141.078125,2346.472412,1016.354736,1156.130615,2472.42627,1016.284912,1155.283936,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.29,-4.17,6.26,21.48,6.26,21.48,-0.29,-4.17,-0.01,-0.28,6.47,22.24,6.53,22.47,-0.29,-4.17,-0.01,-0.28,0.093318,0.093318,0.0,0.0,0,-0.046254,-0.07169,0,0.0,0.0,0.0,
1690794345000219,2,1,0,6,116,1.81,2.0,13.35,23.83,-0.25,1.8,0.44,-0.93,2.49,1.71,0.44,6.35,2.3,13.18,28.12,13.01,23.85,14.87,23.77,15.05,28.04,0,0.0,0,32,0x1800,100,2839.14,1085.23,2831.99,271.51,153.35,1,2,1,89.442116,0,0,0,2703.389404,1013.416687,1145.203369,2831.993164,1008.553162,1161.89978,2974.898438,1008.3078,1161.662231,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,1.71,-0.88,14.1,26.28,14.1,26.28,1.71,-0.88,0.44,2.49,14.1,26.28,13.35,23.83,1.71,-0.88,0.44,2.49,0.0,0.0,0.0,0.0,1,0.041292,0.179142,0,0.0,0.0,0.0,
1690794345000219,2,1,1,1,271,1.48,1.44,3.45,24.52,0.03,-0.23,-0.02,-4.39,-0.5,-0.32,-0.02,2.85,-0.69,2.8,28.07,2.95,24.54,4.43,24.61,4.28,28.13,0,0.0,0,5,0x800,100,2096.53,1086.31,2059.47,146.21,109.12,1,2,1,94.654732,0,0,0,2023.427979,1033.126465,1129.428955,2059.467285,1031.748657,1140.864746,2169.639404,1031.611572,1140.2323,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.32,-4.38,3.54,25.28,3.54,25.28,-0.32,-4.38,-0.02,-0.5,3.46,24.67,3.45,24.51,-0.32,-4.38,-0.02,-0.5,0.018518,0.018518,0.0,0.0,0,-0.041603,-0.047365,0,0.0,0.0,0.0,
1690794345000219,2,1,1,7,251,1.66,1.45,5.44,25.87,0.16,-0.16,0.01,-4.88,-0.31,-0.26,0.01,2.37,-0.5,5.08,29.87,4.69,25.92,6.34,25.76,6.73,29.71,0,0.0,0,13,0x800,100,2223.95,1074.48,2172.57,137.78,103.98,1,2,1,92.303917,1,3,3,2155.060059,1025.042847,1116.087646,2172.572754,1022.492737,1126.471313,2292.837402,1022.217773,1126.554688,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.26,-4.86,6.28,30.32,6.28,30.32,-0.26,-4.86,0.01,-0.31,5.49,26.3,5.43,25.82,-0.26,-4.86,0.01,-0.31,0.012924,0.012924,0.0,0.0,0,0.116557,0.006002,0,0.0,0.0,0.0,
1690794345000219,2,1,0,8,56,2.01,1.74,15.08,26.65,-0.38,0.23,0.02,-1.07,0.77,0.13,0.02,6.22,0.58,15.2,30.92,15.03,26.65,17.03,26.57,17.2,30.84,0,0.0,0,46,0x800,100,2880.31,1099.22,2872.62,261.22,120.33,1,2,1,88.161484,1,2,2,2749.696289,1039.585327,1144.456299,2872.62207,1039.050171,1159.38501,3010.918945,1038.814453,1159.147949,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.13,-1.01,12.46,19.75,12.46,19.75,0.13,-1.01,0.02,0.77,13.68,21.86,13.82,22.27,0.13,-1.01,0.02,0.77,0.033207,0.033207,0.0,0.0,0,0.042385,0.508389,0,0.0,0.0,0.0,
1690794345000219,2,1,1,5,71,1.67,1.45,2.76,27.38,0.33,-0.2,-0.01,-3.47,0.74,-0.31,-0.01,3.77,0.56,1.96,27.46,3.57,27.34,3.88,31.6,2.27,31.72,0,0.0,0,42,0x20,100,2024.83,1061.88,1969.62,110.41,98.87,1,2,2,87.925049,1,3,3,1969.623413,1012.43866,1111.312134,1969.623413,1012.43866,1111.312134,2080.029541,1012.194702,1111.247437,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.31,-3.46,3.59,36.05,3.59,36.05,-0.31,-3.46,-0.01,0.74,2.76,27.3,2.76,27.38,-0.31,-3.46,-0.01,0.74,0.0,0.0,0.0,0.0,0,0.059415,-0.0128,0,0.0,0.0,0.0,
1690794345000219,2,1,1,2,82,1.2,1.45,10.11,28.17,-0.02,-0.25,-0.03,-4.57,0.34,-0.36,-0.03,2.7,0.16,9.58,28.51,10.73,28.15,12.01,32.23,10.86,32.59,0,0.0,0,39,0x800,100,2502.12,1082.56,2461.42,82.98,94.57,1,2,2,91.117966,1,1,1,2460.62793,1036.103882,1119.45166,2461.417969,1035.27063,1129.843506,2543.60376,1035.058228,1130.606201,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.36,-4.53,9.8,27.27,9.8,27.27,-0.36,-4.53,-0.03,0.34,10.07,28.09,9.98,28.19,-0.36,-4.53,-0.03,0.34,0.008971,0.008971,0.0,0.0,0,0.30638,0.30638,0,0.0,0.0,0.0,
1690794345000219,2,1,5,9,7,0.97,1.45,19.8,51.4,-0.07,0.52,-0.0,-0.15,-0.28,0.32,-0.0,7.16,-0.47,19.46,53.63,20.09,51.39,21.03,51.65,20.4,53.89,0,0.0,0,49,0x800,100,2570.18,1067.07,2580.87,82.23,53.76,1,2,1,87.439934,1,3,3,2529.067871,1040.351074,1091.99231,2580.870117,1040.187988,1093.944824,2611.29541,1040.146606,1093.60437,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.32,-0.07,19.16,49.71,19.16,49.71,0.32,-0.07,-0.0,-0.28,19.75,51.29,19.77,51.4,0.32,-0.07,-0.0,-0.28,0.0,0.0,0.0,0.0,0,-0.036592,-0.036592,0,0.0,0.0,0.0,
1690794345499941,2,1,1,12,231,1.79,1.79,10.47,5.43,-0.23,-0.13,0.02,-4.85,0.28,-0.17,0.02,2.26,-0.25,10.98,9.68,10.95,5.41,12.74,5.4,12.77,9.67,0,0.0,0,17,0xA00,100,4418.67,1207.06,4709.94,1471.5,468.78,1,1,1,95.47319,0,0,0,3682.919434,995.447754,1295.968018,4709.939453,972.67157,1441.452881,5154.416016,972.427124,1437.634399,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.17,-4.77,10.47,5.43,10.47,5.43,-0.17,-4.77,0.02,0.28,10.47,5.43,10.47,5.43,-0.17,-4.77,0.02,0.28,0.0,0.0,0.0,0.0,1,0.007519,0.007388,0,0.0,0.0,0.0,
1690794345499941,2,1,1,4,286,1.57,1.41,5.92,9.41,0.01,-0.16,-0.02,-3.49,0.18,-0.23,-0.02,3.58,-0.35,5.91,13.17,5.92,9.41,7.49,9.42,7.48,13.17,0,0.0,0,2,0x800,100,2877.23,1141.18,2872.51,525.65,246.4,1,2,1,94.313843,1,3,3,2614.409668,1022.543884,1208.00293,2872.506592,1017.983643,1264.382568,3140.059082,1017.665039,1262.595825,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.23,-3.45,6.05,9.62,5.9,9.38,-0.23,-3.42,-0.02,0.19,6.73,10.9,6.59,10.64,-0.31,-4.37,-0.02,-0.11,0.973845,0.973845,0.0,0.0,1,-0.003451,0.001615,0,0.0,0.0,0.0,
1690794345499941,2,1,0,0,286,1.75,1.54,0.23,11.74,0.08,-0.01,-0.01,-0.74,0.13,-0.11,-0.01,6.28,-0.4,-0.64,16.05,-0.64,11.77,1.11,11.77,1.11,16.05,1,0.92,1,1,0x0,100,1871.02,1107.69,1742.06,257.92,226.9,1,2,2,95.667473,0,0,0,1742.058105,994.238342,1221.140015,1742.058105,994.238342,1221.140015,1999.975464,994.052368,1219.783691,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.11,-0.74,0.24,11.7,0.23,11.71,-0.11,-0.74,-0.01,0.13,0.24,12.08,0.24,12.14,-0.1,-0.75,-0.01,0.13,0.92755,0.92755,-0.001419,-0.571864,1,0.0004,0.0,0,0.0,0.0,0.0,
1690794345499941,2,1,1,6,131,1.81,2.0,10.78,19.75,0.75,-0.88,-0.1,-2.78,2.19,-1.04,-0.1,4.33,1.66,10.63,24.03,10.44,19.76,12.3,19.68,12.49,23.95,0,0.0,0,32,0x1800,100,2800.61,996.13,2785.75,310.44,181.86,1,2,1,89.533981,1,3,3,2645.390625,926.500366,1078.799927,2785.747559,905.206665,1087.062012,2955.82666,904.897705,1086.81189,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-1.04,-2.69,26.73,45.82,26.73,45.82,-1.04,-2.69,-0.1,2.19,11.22,18.16,10.78,19.75,-1.04,-2.69,-0.1,2.19,0.0,0.0,0.0,0.0,1,0.044369,0.152452,0,0.0,0.0,0.0,
1690794345499941,2,1,1,3,286,1.68,1.74,6.9,20.44,-0.12,0.39,0.11,-3.94,0.15,0.22,0.11,3.14,-0.38,6.3,24.46,6.47,20.46,8.14,20.53,7.98,24.53,0,0.0,0,6,0x800,100,2434.04,1086.42,2411.32,243.66,154.68,1,2,1,95.799088,0,0,0,2312.213867,1013.216187,1144.594727,2411.321045,1009.078125,1163.760742,2555.875488,1009.010132,1162.764648,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.22,-3.89,6.22,18.79,6.22,18.91,-0.21,-4.55,0.01,0.05,6.96,21.22,7.06,20.79,0.33,-3.73,0.14,0.18,0.190587,0.190587,0.0,0.0,1,-0.041042,-0.015179,0,0.0,0.0,0.0,
1690794345499941,2,1,1,5,86,1.67,1.45,2.59,24.83,0.32,-0.22,-0.02,-3.94,0.94,-0.42,-0.02,3.11,0.4,1.78,24.91,3.39,24.79,3.72,29.05,2.11,29.17,0,0.0,0,42,0x20,100,2029.85,1057.17,1969.37,120.96,108.27,1,2,2,84.143517,1,3,3,1969.369385,1003.029541,1111.302368,1969.369385,1003.029541,1111.302368,2090.327881,1002.767578,1111.275879,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.42,-3.92,3.34,32.08,3.34,32.08,-0.42,-3.92,-0.02,0.94,2.59,24.45,2.57,24.69,-0.42,-3.92,-0.02,0.94,0.01951,0.01951,0.0,0.0,0,0.062492,-0.012968,0,0.0,0.0,0.0,
1690794345499941,2,1,1,7,266,1.76,1.54,5.9,25.92,0.03,0.22,0.08,-3.97,0.26,0.01,0.08,3.1,-0.27,5.59,30.12,5.16,25.95,6.91,25.77,7.33,29.94,0,0.0,0,13,0x800,100,2258.48,1073.3,2205.89,148.79,110.08,1,2,1,93.789688,0,0,0,2184.084717,1020.588928,1116.318237,2205.894531,1018.260254,1128.335449,2332.877197,1017.993408,1128.49231,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.01,-3.93,5.7,25.11,5.7,25.11,0.01,-3.93,0.08,0.26,5.7,25.11,5.64,24.41,0.01,-3.93,0.08,0.26,0.020898,0.020898,0.0,0.0,0,0.119634,-0.03343,0,0.0,0.0,0.0,
1690794345499941,2,1,1,2,97,1.0,1.45,10.24,26.09,-0.05,0.07,0.01,-4.31,0.68,-0.14,0.01,2.79,0.15,9.93,26.39,10.87,26.06,12.3,30.09,11.36,30.42,0,0.0,0,39,0x800,100,2568.53,1081.1,2531.59,73.88,101.37,1,2,2,86.960396,1,1,1,2531.588379,1030.419067,1131.786011,2531.588379,1030.419067,1131.786011,2605.467285,1030.251587,1132.674316,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.14,-4.23,9.76,24.5,9.76,24.5,-0.14,-4.23,0.01,0.68,10.37,26.13,10.24,26.11,-0.14,-4.23,0.01,0.68,0.012854,0.012854,0.0,0.0,0,0.339421,0.339421,0,0.0,0.0,0.0,
1690794345499941,2,1,1,1,286,1.76,1.77,4.07,27.52,-0.29,-0.21,-0.04,-5.02,-0.26,-0.43,-0.04,2.04,-0.79,3.39,31.76,3.53,27.54,5.3,27.6,5.15,31.82,0,0.0,0,5,0x800,100,2115.82,1085.8,2076.01,156.73,120.31,1,2,1,95.519386,1,2,2,2037.457153,1027.005737,1132.282715,2076.008789,1025.641602,1145.948364,2194.184326,1025.502441,1145.276245,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.43,-4.98,3.39,22.3,3.39,22.3,-0.43,-4.98,-0.04,-0.26,4.07,27.21,4.1,27.71,-0.43,-4.98,-0.04,-0.26,0.033837,0.033837,0.0,0.0,1,-0.034237,-0.019318,0,0.0,0.0,0.0,
1690794345499941,2,1,3,9,22,1.4,1.45,14.12,34.32,-0.12,-6.64,-0.0,-2.48,0.06,-6.91,-0.0,4.66,-0.47,13.54,34.77,14.85,34.29,16.33,38.3,15.01,38.78,0,0.0,0,49,0x1C00,100,2606.16,1074.02,2566.27,81.05,78.18,1,2,2,92.716576,1,3,3,2565.636719,1034.96582,1105.41333,2566.270508,1034.925171,1113.108521,2646.685303,1034.794434,1113.894409,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-6.91,-2.37,12.87,31.16,12.87,31.16,-6.91,-2.37,-0.0,0.06,14.21,34.59,14.09,34.33,-6.91,-2.37,-0.0,0.06,0.003468,0.003468,0.0,0.0,0,0.354734,0.354734,0,0.0,0.0,0.0,
1690794345499941,2,1,5,8,6,1.54,1.45,6.43,88.04,1.02,0.71,-0.0,0.15,0.0,-0.0,-0.0,7.22,-0.53,5.67,88.11,7.2,88.01,7.47,92.28,5.94,92.37,0,0.0,0,52,0x920,100,1978.97,1026.92,1961.94,34.07,32.16,1,2,2,90.804871,1,3,3,1961.93689,1010.845764,1043.000854,1961.93689,1010.845764,1043.000854,1996.00293,1010.781982,1042.949951,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,0,-0.0,0.2,29.07,404.3,29.07,404.3,-0.0,0.2,-0.0,0.0,6.46,88.42,6.47,88.04,-0.0,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.063652,0.063151,0,0.0,0.0,0.0,
1690794345999780,2,1,1,4,301,1.63,1.41,5.8,7.16,-0.01,-0.21,-0.02,-3.81,0.37,-0.28,-0.02,2.97,-0.44,5.92,11.06,5.89,7.16,7.52,7.15,7.56,11.05,0,0.0,0,2,0x800,100,3104.2,1168.12,3119.33,724.67,306.46,1,2,1,94.886993,0,0,0,2741.870117,1020.030884,1235.044434,3119.33374,1014.890991,1321.349243,3466.537354,1014.461609,1319.245239,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.28,-3.75,5.81,7.16,5.8,7.16,-0.28,-3.75,-0.02,0.37,6.27,7.87,6.29,7.9,-0.56,-4.87,-0.07,0.04,0.997527,0.997527,0.0,0.0,1,0.009242,0.030333,0,0.0,0.0,0.0,
1690794345999780,2,1,0,0,301,1.8,1.54,0.27,11.5,0.08,0.05,0.0,-0.7,0.35,-0.07,0.0,6.02,-0.47,-0.62,15.81,-0.62,11.53,1.18,11.53,1.18,15.81,1,0.91,1,1,0x0,100,1877.39,1103.73,1742.7,269.37,231.75,1,2,2,95.221992,1,3,3,1742.702881,987.851501,1219.603394,1742.702881,987.851501,1219.603394,2012.075439,987.691528,1218.195068,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.07,-0.7,0.27,11.5,0.27,11.48,-0.07,-0.69,0.0,0.35,0.27,11.49,0.27,11.72,-0.08,-0.72,0.0,0.33,0.943391,0.943391,-0.00226,-0.909918,1,0.000731,0.0,0,0.0,0.0,0.0,
1690794345999780,2,1,1,3,301,1.74,1.75,6.58,17.81,-0.12,0.04,0.02,-4.27,0.39,-0.15,0.02,2.51,-0.43,6.35,21.96,6.51,17.81,8.24,17.88,8.08,22.02,0,0.0,0,6,0x800,100,2513.16,1088.35,2491.87,295.46,176.65,1,2,1,95.323151,0,0,0,2365.429199,1005.57782,1151.79248,2491.873535,1000.025269,1176.674927,2660.888184,999.987732,1175.429199,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.15,-4.2,6.21,16.32,6.17,16.35,-0.24,-4.87,0.01,0.33,6.96,18.51,6.91,18.97,-0.07,-3.68,0.03,0.43,0.441305,0.441305,0.0,0.0,1,-0.038793,-0.041804,0,0.0,0.0,0.0,
1690794345999780,2,1,0,6,15,1.79,1.44,12.58,19.41,0.37,0.7,0.02,3.06,0.32,0.5,0.02,9.91,-0.49,11.68,22.71,14.34,19.33,15.75,20.45,13.09,23.82,0,0.0,0,54,0xA00,100,2992.6,1051.99,3158.0,442.13,132.35,1,2,1,87.716141,1,3,3,2771.537598,992.19165,1107.241821,3157.997314,985.81842,1118.171631,3213.667725,987.998291,1113.60083,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.5,3.19,17.74,28.16,17.74,28.16,0.5,3.19,0.02,0.32,13.79,21.48,12.84,19.4,0.5,3.19,0.02,0.32,0.0,0.0,0.0,0.0,0,-0.629677,-0.629677,0,0.0,0.0,0.0,
1690794345999780,2,1,1,7,281,1.7,1.49,5.56,22.34,0.03,0.06,0.03,-4.37,0.42,-0.17,0.03,2.41,-0.4,5.3,26.4,4.87,22.37,6.56,22.19,6.98,26.22,0,0.0,0,13,0x800,100,2293.22,1076.73,2236.17,167.9,122.05,1,2,1,95.100586,0,0,0,2209.266602,1018.010559,1122.679565,2236.17334,1015.709351,1137.759521,2377.166748,1015.427734,1138.036133,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.17,-4.31,5.62,21.92,5.62,21.92,-0.17,-4.31,0.03,0.42,5.62,21.92,5.52,21.84,-0.17,-4.31,0.03,0.42,0.048658,0.048658,0.0,0.0,0,0.123964,-0.010076,0,0.0,0.0,0.0,
1690794345999780,2,1,1,1,301,1.77,1.77,4.16,25.49,-0.31,0.01,0.01,-4.51,0.16,-0.26,0.01,2.25,-0.65,3.41,29.74,3.56,25.52,5.33,25.58,5.18,29.8,0,0.0,0,5,0x800,100,2137.41,1086.41,2095.86,170.94,128.8,1,2,1,95.213097,0,0,0,2051.940918,1023.380493,1135.022583,2095.855957,1022.010986,1150.808594,2222.881836,1021.869751,1150.048218,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.26,-4.46,3.37,20.43,3.37,20.43,-0.26,-4.46,0.01,0.16,4.19,25.86,4.2,25.77,-0.26,-4.46,0.01,0.16,0.053079,0.053079,0.0,0.0,1,-0.034871,-0.035745,0,0.0,0.0,0.0,
1690794345999780,2,1,5,10,3,1.79,1.45,15.96,30.62,-0.25,0.3,-0.0,-0.69,0.03,-0.02,-0.0,6.19,-0.78,15.31,31.32,16.93,30.58,17.68,32.2,16.06,32.95,0,0.0,0,58,0x800,100,2802.9,1081.34,2744.38,117.35,86.04,1,1,1,88.463867,1,3,3,2744.223633,1037.972168,1119.983154,2744.377686,1038.320557,1124.358154,2861.571289,1038.300781,1126.116821,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.02,-0.52,13.0,24.62,13.0,24.62,-0.02,-0.52,-0.0,0.03,14.5,27.67,15.54,30.63,-0.02,-0.52,-0.0,0.03,0.0,0.0,0.0,0.0,0,-2.709004,0.432588,1,0.0,0.0,0.0,
1690794345999780,2,8,1,5,101,1.69,2.0,3.6,32.97,-0.11,-0.1,-0.02,-3.45,1.22,-0.45,-0.02,3.3,0.4,2.95,37.72,2.92,33.0,4.61,32.99,4.64,37.71,0,0.0,0,42,0xC10,100,2042.58,1057.09,2003.5,114.66,114.51,1,2,1,89.488136,1,3,3,1985.24939,1003.68634,1104.547119,2003.500244,999.834717,1114.346436,2099.906982,999.742676,1114.072266,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,4,0,-0.45,-3.41,3.34,32.08,3.6,32.97,-0.45,-3.41,-0.02,1.22,2.59,24.45,3.6,32.97,-0.45,-3.41,-0.02,1.22,0.01951,0.01951,0.0,0.0,0,0.007175,0.007175,0,0.0,0.0,0.0,
1690794345999780,2,1,0,9,10,1.45,1.45,14.3,73.32,0.08,0.82,0.0,-1.38,0.31,0.05,0.0,5.49,-0.5,13.6,73.55,15.03,73.29,15.79,77.5,14.35,77.76,0,0.0,0,56,0x800,100,2213.95,1045.32,2194.64,38.97,38.21,1,2,2,75.036987,1,3,3,2194.460938,1026.497803,1062.689941,2194.638184,1026.208496,1064.421875,2233.43335,1026.136597,1064.450073,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,0,0.05,-1.23,14.52,74.53,14.52,74.53,0.05,-1.23,0.0,0.31,13.1,67.02,14.19,73.33,0.05,-1.23,0.0,0.31,0.0,0.0,0.0,0.0,0,0.176964,0.176951,0,0.0,0.0,0.0,
1690794345999780,2,1,0,8,21,1.54,1.45,6.74,88.12,0.9,0.9,-0.0,0.16,0.28,-0.03,-0.0,6.95,-0.53,5.97,88.19,7.5,88.08,7.79,92.35,6.26,92.45,0,0.0,0,52,0xC20,100,1985.53,1025.32,1968.51,34.04,32.12,1,2,2,93.738297,1,3,3,1968.507324,1009.255005,1041.375854,1968.507324,1009.255005,1041.375854,2002.542603,1009.193665,1041.329712,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,0,-0.03,0.24,17.04,225.69,17.04,225.69,-0.03,0.24,-0.0,0.28,5.87,76.57,6.77,88.11,-0.03,0.24,-0.0,0.28,0.0,0.0,0.0,0.0,0,0.067983,0.064693,0,0.0,0.0,0.0,
1690794345999780,2,1,1,2,11,1.83,1.45,27.62,99.07,0.04,0.67,-0.01,-8.28,0.3,-0.37,-0.01,-1.27,-0.51,27.52,102.92,27.07,99.09,28.68,98.9,29.12,102.74,0,0.0,0,55,0x800,100,2377.86,1042.35,2367.22,43.06,28.44,1,2,1,81.523254,1,3,3,2356.328125,1028.261841,1055.666382,2367.220703,1028.125732,1056.565918,2399.383301,1028.074097,1056.54834,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.37,-7.99,28.13,97.9,28.13,97.9,-0.37,-7.99,-0.01,0.3,26.67,92.75,27.62,99.07,-0.37,-7.99,-0.01,0.3,0.0,0.0,0.0,0.0,0,0.16872,0.16872,0,0.0,0.0,0.0,
1690794346500141,2,1,1,4,316,1.69,1.36,5.34,4.83,-0.01,-0.58,-0.07,-4.04,0.09,-0.62,-0.07,2.42,-0.53,6.01,8.82,5.77,4.81,7.45,4.71,7.69,8.72,0,0.0,0,2,0x1800,100,3488.28,1222.96,3527.42,1087.25,400.16,1,2,1,95.911606,0,0,0,2944.653809,1026.448486,1278.110107,3527.418457,1022.875793,1423.0354,4031.902344,1022.0896,1424.281616,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.62,-4.0,5.25,4.8,5.34,4.82,-0.62,-4.0,-0.07,0.09,5.44,5.04,5.48,4.98,-1.28,-5.37,-0.23,-0.29,0.997527,0.997527,0.0,0.0,0,0.060564,0.09024,0,0.0,0.0,0.0,
1690794346500141,2,1,0,0,316,1.7,1.49,0.27,10.93,0.08,0.0,-0.0,-0.35,0.31,-0.09,-0.0,6.07,-0.31,-0.58,15.24,-0.58,10.97,1.12,10.97,1.12,15.24,1,0.91,1,1,0x0,100,1877.95,1111.16,1745.0,265.89,234.61,1,2,2,95.791229,1,3,3,1745.002808,993.851196,1228.463867,1745.002808,993.851196,1228.463867,2010.896973,993.66156,1227.026611,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.09,-0.35,0.26,10.87,0.27,10.9,-0.09,-0.35,-0.0,0.31,0.28,11.66,0.28,11.51,-0.08,-0.35,0.0,0.32,0.951354,0.951354,-0.000908,-0.345075,1,0.00065,0.0,0,0.0,0.0,0.0,
1690794346500141,2,1,1,3,316,1.58,1.65,6.07,13.5,-0.05,-0.23,0.0,-5.47,0.09,-0.34,0.0,1.0,-0.54,5.82,17.28,5.92,13.51,7.5,13.55,7.4,17.32,0,0.0,0,6,0x800,100,2617.72,1102.62,2599.23,356.27,211.83,1,2,1,94.896461,0,0,0,2439.584473,1003.728455,1174.250244,2599.227051,996.707031,1208.532593,2795.849854,996.65094,1207.03186,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.34,-5.42,5.89,13.06,5.92,13.14,-0.38,-5.52,0.0,0.12,6.93,15.69,6.85,15.52,-0.14,-4.86,0.02,-0.07,0.847127,0.847127,0.0,0.0,1,-0.027538,-0.034407,0,0.0,0.0,0.0,
