frame_id,boundary_name,fValidLengthMeter,fDistanceMeter,fYawAngleRad,fCurvature,fCurvatureRate,lane_type,fCorrectedPitch,polynomial[0],polynomial[1],polynomial[2],polynomial[3],Unnamed: 13
1690794358999799,road_boundary_left,46.836895,2.281755,-0.026416,0.000899,0.0,1,-0.044384,-2.281755,0.026422,-0.00045,-0.0,
1690794359499897,ego_right,24.502844,-1.831883,0.000727,-0.000258,0.0,1,-0.040827,1.831883,-0.000727,0.000129,-0.0,
1690794359499897,ego_left,24.809048,1.144994,-0.007862,0.000409,0.0,1,-0.040827,-1.144994,0.007862,-0.000204,-0.0,
1690794359499897,road_boundary_left,39.175671,2.176872,-0.022381,0.000719,0.0,1,-0.040827,-2.176872,0.022385,-0.000359,-0.0,
1690794360000020,ego_right,21.196531,-1.832217,0.000261,0.000156,0.0,1,-0.037832,1.832217,-0.000261,-7.8e-05,-0.0,
1690794360000020,ego_left,23.268309,1.11816,-0.009225,0.000466,0.0,1,-0.037832,-1.11816,0.009226,-0.000233,-0.0,
1690794360000020,adjacent_right,10.329143,-4.747671,-0.026967,0.005919,0.0,1,-0.037832,4.747671,0.026973,-0.00296,-0.0,
1690794360000020,road_boundary_left,39.310661,2.092808,-0.02562,0.000812,0.0,1,-0.037832,-2.092808,0.025625,-0.000406,-0.0,
1690794360499780,ego_right,22.617447,-1.854048,0.000923,0.000143,0.0,1,-0.035949,1.854048,-0.000923,-7.1e-05,-0.0,
1690794360499780,ego_left,24.753328,1.102742,-0.006252,0.000371,0.0,1,-0.035949,-1.102742,0.006253,-0.000186,-0.0,
1690794360499780,adjacent_right,10.201469,-4.767224,-0.025338,0.006071,0.0,1,-0.035949,4.767224,0.025343,-0.003036,-0.0,
1690794360499780,road_boundary_left,36.821091,2.070775,-0.024337,0.000932,0.0,1,-0.035949,-2.070775,0.024342,-0.000466,-0.0,
1690794360999887,ego_right,22.66201,-1.871377,0.005205,-1.6e-05,0.0,1,-0.034456,1.871377,-0.005205,8e-06,-0.0,
1690794360999887,ego_left,24.89044,1.093295,-0.003377,0.000116,0.0,1,-0.034456,-1.093295,0.003378,-5.8e-05,-0.0,
1690794360999887,adjacent_right,12.859118,-7.379644,-0.035246,0.005863,0.0,1,-0.034456,7.379644,0.035261,-0.002932,-0.0,
1690794360999887,road_boundary_left,39.118073,1.991876,-0.009951,1.8e-05,0.0,1,-0.034456,-1.991876,0.009951,-9e-06,-0.0,
1690794361499926,ego_right,20.52879,-1.905258,0.004626,0.000199,0.0,1,-0.038653,1.905258,-0.004626,-9.9e-05,-0.0,
1690794361499926,ego_left,22.99161,1.099922,-0.001274,0.00013,0.0,1,-0.038653,-1.099922,0.001274,-6.5e-05,-0.0,
1690794361499926,adjacent_right,8.392999,-5.153656,0.105827,-0.017029,0.0,1,-0.038653,5.153656,-0.106224,0.008515,-0.0,
1690794361499926,road_boundary_right,16.624216,-14.40398,-0.039131,0.00427,0.0,1,-0.038653,14.40398,0.039151,-0.002135,-0.0,
1690794361499926,road_boundary_left,43.038223,2.020787,-0.009211,0.000136,0.0,1,-0.038653,-2.020787,0.009211,-6.8e-05,-0.0,
1690794362000023,ego_right,22.733734,-1.905458,-0.00054,0.000204,0.0,1,-0.041117,1.905458,0.00054,-0.000102,-0.0,
1690794362000023,ego_left,25.381975,1.108345,0.001444,0.000228,0.0,1,-0.041117,-1.108345,-0.001444,-0.000114,-0.0,
1690794362000023,road_boundary_right,15.073327,-13.801732,-0.013762,0.004121,0.0,1,-0.041117,13.801732,0.013763,-0.002061,-0.0,
1690794362000023,road_boundary_left,47.7024,2.104968,-0.012001,0.000488,0.0,1,-0.041117,-2.104968,0.012002,-0.000244,-0.0,
1690794362499973,ego_right,20.759844,-1.900686,-0.000135,0.00052,0.0,1,-0.041795,1.900686,0.000135,-0.00026,-0.0,
1690794362499973,ego_left,26.96612,1.114778,0.00322,1.9e-05,0.0,1,-0.041795,-1.114778,-0.00322,-1e-05,-0.0,
1690794362499973,road_boundary_right,17.890726,-14.268463,-0.067679,-0.001805,0.0,1,-0.041795,14.268463,0.067782,0.000902,-0.0,
1690794362499973,road_boundary_left,56.190975,2.079217,-0.010286,0.000419,0.0,1,-0.041795,-2.079217,0.010286,-0.000209,-0.0,
1690794363000009,ego_right,22.959164,-1.884485,0.002503,0.000437,0.0,1,-0.041966,1.884485,-0.002503,-0.000219,-0.0,
1690794363000009,ego_left,25.048481,1.119557,0.003041,4.8e-05,0.0,1,-0.041966,-1.119557,-0.003041,-2.4e-05,-0.0,
1690794363000009,adjacent_right,12.490389,-10.336657,0.034674,-0.003328,0.0,1,-0.041966,10.336657,-0.034688,0.001664,-0.0,
1690794363000009,road_boundary_right,17.330692,-13.751772,-0.063219,0.002918,0.0,1,-0.041966,13.751772,0.063303,-0.001459,-0.0,
1690794363000009,road_boundary_left,41.940895,2.062401,-0.012746,0.000606,0.0,1,-0.041966,-2.062401,0.012746,-0.000303,-0.0,
1690794363499990,ego_right,20.702562,-1.873521,0.003225,0.000677,0.0,1,-0.038564,1.873521,-0.003225,-0.000339,-0.0,
1690794363499990,ego_left,24.2631,1.128563,0.003534,7.2e-05,0.0,1,-0.038564,-1.128563,-0.003534,-3.6e-05,-0.0,
1690794363499990,adjacent_right,11.360806,-10.398701,0.042847,-0.001934,0.0,1,-0.038564,10.398701,-0.042873,0.000967,-0.0,
1690794363499990,road_boundary_right,15.741725,-13.562384,-0.032678,0.00372,0.0,1,-0.038564,13.562384,0.03269,-0.00186,-0.0,
1690794363499990,road_boundary_left,35.182968,2.018563,-0.00823,0.000465,0.0,1,-0.038564,-2.018563,0.00823,-0.000232,-0.0,
1690794363999943,ego_right,25.165443,-1.925027,-0.000793,0.000408,0.0,1,-0.04577,1.925027,0.000793,-0.000204,-0.0,
1690794363999943,ego_left,27.259459,1.160414,0.006774,0.000328,0.0,1,-0.04577,-1.160414,-0.006774,-0.000164,-0.0,
1690794363999943,road_boundary_left,42.183887,2.060067,5.7e-05,0.000403,0.0,1,-0.04577,-2.060067,-5.7e-05,-0.000201,-0.0,
1690794364499784,ego_right,23.387459,-1.895405,0.00427,0.000406,0.0,1,-0.040042,1.895405,-0.00427,-0.000203,-0.0,
1690794364499784,ego_left,25.303003,1.167127,0.006964,0.000144,0.0,1,-0.040042,-1.167127,-0.006964,-7.2e-05,-0.0,
1690794364499784,road_boundary_left,35.948593,2.00577,-0.004427,0.000197,0.0,1,-0.040042,-2.00577,0.004427,-9.9e-05,-0.0,
1690794365000247,ego_right,23.872437,-1.88667,0.007472,-0.000256,0.0,1,-0.043759,1.88667,-0.007472,0.000128,-0.0,
1690794365000247,ego_left,25.038509,1.184248,0.007901,0.000182,0.0,1,-0.043759,-1.184248,-0.007901,-9.1e-05,-0.0,
1690794365000247,road_boundary_left,41.045757,1.978074,0.01117,-0.000164,0.0,1,-0.043759,-1.978074,-0.011171,8.2e-05,-0.0,
1690794365499802,ego_right,21.189787,-1.880915,0.011823,0.000147,0.0,1,-0.03658,1.880915,-0.011823,-7.3e-05,-0.0,
1690794365499802,ego_left,23.849871,1.181634,0.005174,-7.3e-05,0.0,1,-0.03658,-1.181634,-0.005174,3.7e-05,-0.0,
1690794365499802,road_boundary_left,40.096985,1.998536,0.002037,-0.000114,0.0,1,-0.03658,-1.998536,-0.002037,5.7e-05,-0.0,
1690794365999953,ego_right,21.729523,-1.899774,0.006352,-0.000268,0.0,1,-0.041423,1.899774,-0.006352,0.000134,-0.0,
1690794365999953,ego_left,25.864904,1.199325,0.007507,0.00014,0.0,1,-0.041423,-1.199325,-0.007507,-7e-05,-0.0,
1690794365999953,road_boundary_left,49.042912,2.099051,-0.005212,0.00061,0.0,1,-0.041423,-2.099051,0.005212,-0.000305,-0.0,
1690794366499889,ego_right,20.131403,-1.915373,0.005013,-0.000109,0.0,1,-0.042351,1.915373,-0.005013,5.5e-05,-0.0,
1690794366499889,ego_left,24.552248,1.204257,0.00851,1.1e-05,0.0,1,-0.042351,-1.204257,-0.008511,-6e-06,-0.0,
1690794366499889,road_boundary_left,50.363281,2.035791,0.002016,0.000408,0.0,1,-0.042351,-2.035791,-0.002016,-0.000204,-0.0,
1690794367000084,ego_right,18.698421,-1.896337,0.006971,-0.000246,0.0,1,-0.041112,1.896337,-0.006971,0.000123,-0.0,
1690794367000084,ego_left,22.255997,1.205504,0.008403,-0.000113,0.0,1,-0.041112,-1.205504,-0.008404,5.7e-05,-0.0,
1690794367000084,road_boundary_right,21.810371,-14.060247,-0.113258,0.002509,0.0,1,-0.041112,14.060247,0.113745,-0.001254,-0.0,
1690794367000084,road_boundary_left,41.072037,2.075519,-0.005504,0.00071,0.0,1,-0.041112,-2.075519,0.005504,-0.000355,-0.0,
1690794367499770,ego_right,17.697519,-1.902671,0.007308,-0.000339,0.0,1,-0.038322,1.902671,-0.007308,0.000169,-0.0,
1690794367499770,ego_left,22.738441,1.209584,0.006959,-0.000123,0.0,1,-0.038322,-1.209584,-0.006959,6.2e-05,-0.0,
1690794367499770,adjacent_right,13.051781,-9.771008,0.086496,-0.00982,0.0,1,-0.038322,9.771008,-0.086712,0.00491,-0.0,
1690794367499770,road_boundary_right,20.263546,-14.272614,-0.130738,0.003604,0.0,1,-0.038322,14.272614,0.131488,-0.001802,-0.0,
1690794367499770,road_boundary_left,39.262142,2.065236,-0.009514,0.000774,0.0,1,-0.038322,-2.065236,0.009514,-0.000387,-0.0,
1690794367999786,ego_right,16.115074,-2.015895,0.008863,0.000528,0.0,1,-0.03678,2.015895,-0.008863,-0.000264,-0.0,
1690794367999786,ego_left,22.190916,1.217898,0.004146,6.2e-05,0.0,1,-0.03678,-1.217898,-0.004146,-3.1e-05,-0.0,
1690794367999786,road_boundary_right,18.769608,-14.42164,-0.116329,0.00576,0.0,1,-0.03678,14.42164,0.116857,-0.00288,-0.0,
1690794367999786,road_boundary_left,37.036385,2.048958,-0.006457,0.000834,0.0,1,-0.03678,-2.048958,0.006457,-0.000417,-0.0,
1690794368500086,ego_right,13.468493,-2.004206,0.010533,0.000515,0.0,1,-0.03822,2.004206,-0.010533,-0.000258,-0.0,
1690794368500086,ego_left,18.805176,1.221154,0.001968,0.000408,0.0,1,-0.03822,-1.221154,-0.001968,-0.000204,-0.0,
1690794368500086,adjacent_right,11.498198,-9.875501,-0.031464,-0.004096,0.0,1,-0.03822,9.875501,0.031474,0.002048,-0.0,
1690794368500086,road_boundary_right,17.193077,-15.739435,0.089895,-0.011279,0.0,1,-0.03822,15.739435,-0.090138,0.005639,-0.0,
1690794368500086,road_boundary_left,30.40909,1.979761,-0.003657,0.000851,0.0,1,-0.03822,-1.979761,0.003657,-0.000426,-0.0,
1690794368999800,ego_right,11.305985,-1.972516,0.007973,-0.000187,0.0,1,-0.03775,1.972516,-0.007973,9.3e-05,-0.0,
1690794368999800,ego_left,16.669359,1.218885,0.001543,0.000834,0.0,1,-0.03775,-1.218885,-0.001543,-0.000417,-0.0,
1690794368999800,road_boundary_left,28.616959,2.013588,-0.002746,0.000754,0.0,1,-0.03775,-2.013588,0.002746,-0.000377,-0.0,
1690794369499786,ego_right,9.40485,-1.930305,0.002446,-0.001049,0.0,1,-0.038559,1.930305,-0.002446,0.000525,-0.0,
1690794369499786,ego_left,13.711831,1.21022,0.001481,0.001168,0.0,1,-0.038559,-1.21022,-0.001481,-0.000584,-0.0,
1690794369499786,road_boundary_left,21.656965,2.044966,-0.010613,0.001157,0.0,1,-0.038559,-2.044966,0.010613,-0.000579,-0.0,
1690794369999790,ego_right,7.751724,-1.948208,0.00395,-0.000714,0.0,1,-0.041851,1.948208,-0.00395,0.000357,-0.0,
1690794369999790,ego_left,10.68425,1.207123,0.000556,0.00115,0.0,1,-0.041851,-1.207123,-0.000556,-0.000575,-0.0,
1690794369999790,road_boundary_left,18.490078,2.056432,-0.019076,0.002303,0.0,1,-0.041851,-2.056432,0.019078,-0.001151,-0.0,
1690794370500009,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794370500009,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794370500009,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794371000093,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794371000093,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794371000093,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794371500225,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794371500225,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794371500225,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794372000003,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794372000003,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794372000003,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794372500102,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794372500102,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794372500102,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794373000025,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794373000025,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794373000025,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794373499839,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794373499839,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794373499839,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794374000093,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794374000093,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794374000093,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794374500107,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794374500107,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794374500107,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794374999807,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794374999807,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794374999807,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794375499861,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794375499861,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794375499861,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794376000194,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794376000194,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794376000194,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794376499783,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794376499783,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794376499783,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794376999922,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794376999922,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794376999922,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794377499974,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794377499974,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794377499974,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794378000215,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794378000215,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794378000215,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794378500122,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794378500122,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794378500122,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794379000126,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794379000126,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794379000126,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794379500216,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794379500216,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794379500216,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794380000041,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794380000041,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794380000041,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794380499906,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794380499906,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794380499906,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794380999815,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794380999815,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794380999815,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794381500220,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794381500220,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794381500220,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794382000018,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794382000018,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794382000018,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794382499886,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794382499886,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794382499886,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794382999989,ego_right,7.329236,-1.946906,0.003898,-0.000746,0.0,1,-0.043125,1.946906,-0.003898,0.000373,-0.0,
1690794382999989,ego_left,10.885509,1.209503,0.001857,0.001569,0.0,1,-0.043125,-1.209503,-0.001857,-0.000784,-0.0,
1690794382999989,road_boundary_left,18.777369,2.066781,-0.019228,0.002701,0.0,1,-0.043125,-2.066781,0.019231,-0.00135,-0.0,
1690794383499786,ego_right,12.775503,-1.925883,0.005802,-0.000484,0.0,1,-0.050013,1.925883,-0.005802,0.000242,-0.0,
1690794383499786,ego_left,18.621662,1.204351,2.8e-05,0.001097,0.0,1,-0.050013,-1.204351,-2.8e-05,-0.000548,-0.0,
1690794383499786,road_boundary_right,16.262949,-13.596111,-0.099804,0.002232,0.0,1,-0.050013,13.596111,0.100137,-0.001116,-0.0,
1690794383499786,road_boundary_left,29.482639,1.999365,-0.01959,0.001964,0.0,1,-0.050013,-1.999365,0.019592,-0.000982,-0.0,
1690794383999836,ego_right,15.405768,-1.92126,0.004827,-0.001212,0.0,1,-0.055164,1.92126,-0.004827,0.000606,-0.0,
1690794383999836,ego_left,24.563284,1.225738,0.002227,0.000836,0.0,1,-0.055164,-1.225738,-0.002227,-0.000418,-0.0,
1690794383999836,adjacent_right,9.338042,-7.452643,0.013305,-0.004429,0.0,1,-0.055164,7.452643,-0.013306,0.002214,-0.0,
1690794383999836,road_boundary_right,15.390652,-13.371862,-0.072078,0.007315,0.0,1,-0.055164,13.371862,0.072203,-0.003658,-0.0,
1690794383999836,road_boundary_left,36.396145,1.757089,0.023902,-0.000282,0.0,1,-0.055164,-1.757089,-0.023907,0.000141,-0.0,
1690794384499842,ego_right,17.419283,-1.900082,0.010257,-0.000359,0.0,1,-0.050964,1.900082,-0.010258,0.00018,-0.0,
1690794384499842,ego_left,24.086462,1.215021,0.004073,0.000483,0.0,1,-0.050964,-1.215021,-0.004073,-0.000242,-0.0,
1690794384499842,road_boundary_left,34.352943,1.788426,0.024188,-0.000899,0.0,1,-0.050964,-1.788426,-0.024193,0.00045,-0.0,
1690794384999816,ego_right,17.197693,-1.88129,0.013042,-0.000341,0.0,1,-0.048199,1.88129,-0.013042,0.00017,-0.0,
1690794384999816,ego_left,23.75964,1.215568,0.006067,0.000201,0.0,1,-0.048199,-1.215568,-0.006067,-0.0001,-0.0,
1690794384999816,road_boundary_left,35.263485,1.774816,0.037048,-0.001905,0.0,1,-0.048199,-1.774816,-0.037065,0.000953,-0.0,
1690794385500173,ego_right,18.08539,-1.874884,0.013163,-0.000313,0.0,1,-0.048013,1.874884,-0.013164,0.000156,-0.0,
1690794385500173,ego_left,22.305378,1.225952,0.008242,2e-05,0.0,1,-0.048013,-1.225952,-0.008242,-1e-05,-0.0,
1690794385500173,road_boundary_left,34.431763,1.868249,0.028129,-0.001348,0.0,1,-0.048013,-1.868249,-0.028137,0.000674,-0.0,
1690794386000073,ego_right,18.955093,-1.870997,0.012432,-4.1e-05,0.0,1,-0.046128,1.870997,-0.012432,2.1e-05,-0.0,
1690794386000073,ego_left,24.324995,1.24356,0.010353,-1.1e-05,0.0,1,-0.046128,-1.24356,-0.010353,5e-06,-0.0,
1690794386000073,road_boundary_left,38.80798,1.982921,0.016444,-0.00063,0.0,1,-0.046128,-1.982921,-0.016446,0.000315,-0.0,
1690794386499988,ego_right,18.809805,-1.845116,0.013569,8.9e-05,0.0,1,-0.04433,1.845116,-0.01357,-4.4e-05,-0.0,
1690794386499988,ego_left,21.165396,1.25699,0.00903,-0.000182,0.0,1,-0.04433,-1.25699,-0.009031,9.1e-05,-0.0,
1690794386499988,adjacent_right,8.733262,-6.5867,-0.09811,0.001625,0.0,1,-0.04433,6.5867,0.098426,-0.000813,-0.0,
1690794386499988,road_boundary_left,34.18898,2.026567,0.008852,-0.000302,0.0,1,-0.04433,-2.026567,-0.008852,0.000151,-0.0,
1690794386999989,ego_right,21.171032,-1.867935,0.010083,-0.000597,0.0,1,-0.047878,1.867935,-0.010083,0.000299,-0.0,
1690794386999989,ego_left,23.085535,1.287959,0.009586,8.6e-05,0.0,1,-0.047878,-1.287959,-0.009586,-4.3e-05,-0.0,
1690794386999989,road_boundary_left,38.653809,2.079921,0.00909,6.7e-05,0.0,1,-0.047878,-2.079921,-0.00909,-3.4e-05,-0.0,
1690794387499961,ego_right,18.532255,-1.815233,0.013938,-0.00039,0.0,1,-0.039315,1.815233,-0.013939,0.000195,-0.0,
1690794387499961,ego_left,20.024832,1.278827,0.003916,-0.000148,0.0,1,-0.039315,-1.278827,-0.003916,7.4e-05,-0.0,
1690794387499961,road_boundary_left,29.616423,2.076465,0.002559,-0.00049,0.0,1,-0.039315,-2.076465,-0.002559,0.000245,-0.0,
1690794388000188,ego_right,21.070545,-1.822794,0.011541,-0.000828,0.0,1,-0.04314,1.822794,-0.011541,0.000414,-0.0,
1690794388000188,ego_left,19.541445,1.288412,0.002712,0.000295,0.0,1,-0.04314,-1.288412,-0.002713,-0.000148,-0.0,
1690794388000188,road_boundary_left,29.450026,2.111908,-0.004957,0.000371,0.0,1,-0.04314,-2.111908,0.004957,-0.000186,-0.0,
1690794388500055,ego_right,22.395624,-1.776588,0.005607,-0.00104,0.0,1,-0.042973,1.776588,-0.005607,0.00052,-0.0,
1690794388500055,ego_left,18.843197,1.280235,0.002444,0.000476,0.0,1,-0.042973,-1.280235,-0.002444,-0.000238,-0.0,
1690794388500055,road_boundary_left,28.096189,2.106493,-0.008278,0.000675,0.0,1,-0.042973,-2.106493,0.008278,-0.000338,-0.0,
